player_name,Nationality,Preferred Foot,Date of Birth,appearances_,sub_appearances,XA,pass_attempts,pass_accuracy,long_pass_attempts,long_pass_accuracy,Minutes Played,Duels Won,Total Tackles,Interceptions,Blocks,Red Cards,Yellow Cards,XG,Touches in the Opposition Box,Aerial Duels Won,Assists,Shots On Target Inside the Box,cross_attempts,cross_accuracy,dribble_attempts,dribble_accuracy,Fouls,Goals,Hit Woodwork,Offsides,Shots On Target Outside the Box,Corners Taken,Appearances,free_kick_attempts,free_kicks_scored,Passes,Own Goals,Penalties Taken,Goals Conceded,Clean Sheets,Saves Made,Penalties Faced,penalty_attempts,penalties_scored,penalties_saved,penalty_save_precentage,player_image_url,player_country,player_club,player_position
Iwan Morgan,Wales,Right,29/01/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Wales,Brentford,Forward
Kieran Morrison,Northern Ireland,Left,09/11/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Northern Ireland,Liverpool,Midfielder
Tyler Morton,England,Right,31/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/440148.png,England,Liverpool,Midfielder
Yerson Mosquera,Colombia,Right,02/05/2001,0,0,0.03,237,86,29,41,442,29,11,10,10,0,2,0.35,9,11,0,0,2,50,0,0,6,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/501837.png,Colombia,Wolverhampton Wanderers,Defender
Bernardo Silva,Portugal,Left,10/08/1994,33,4,4.54,1678,89,85,54,2667,121,56,23,7,0,7,3.9,148,5,4,17,51,20,54,52,27,4,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/165809.png,Portugal,Manchester City,Midfielder
Louie Moulden,England,Right,06/01/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Crystal Palace,Goalkeeper
Mason Mount,England,Right,10/01/1999,17,9,0.58,237,84,14,64,621,29,15,4,1,0,3,3.31,32,4,0,11,8,25,9,11,16,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/184341.png,England,Manchester United,Midfielder
Fabian Mrozek,Poland,,28/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Poland,Liverpool,Goalkeeper
Divin Mubama,England,Left,25/10/2004,1,1,0.0,3,67,0,0,27,0,0,0,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/487837.png,England,Manchester City,Forward
Mykhailo Mudryk,Ukraine,Right,05/01/2001,7,6,0.49,35,77,0,0,145,9,2,0,1,0,0,0.25,8,2,0,0,7,14,8,38,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/465920.png,Ukraine,Chelsea,Midfielder
Anthony Munda,England,,08/09/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Newcastle United,Midfielder
Marshall Munetsi,Zimbabwe,Right,22/06/1996,14,2,1.13,201,74,0,0,1079,66,24,6,1,0,0,3.3,37,29,1,8,10,30,10,30,19,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Zimbabwe,Wolverhampton Wanderers,Midfielder
Rodrigo Muniz,Brazil,Right,04/05/2001,31,23,0.22,140,66,10,80,951,114,10,5,2,0,1,5.81,58,67,1,14,0,0,15,40,11,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/244042.png,Brazil,Fulham,Forward
Finley Munroe,England,,08/02/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Aston Villa,Defender
Neto,Brazil,Right,19/07/1989,0,0,0.0,54,61,32,34,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,11,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/69752.png,Brazil,Arsenal,Goalkeeper
William Murdock,Northern Ireland,Both,26/05/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Northern Ireland,Manchester United,Goalkeeper
Arijanet Muric,Kosovo,Right,07/11/1998,0,0,0.0,534,68,254,37,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,33,1,69,3,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/232917.png,Kosovo,Ipswich Town,Goalkeeper
Jacob Murphy,England,Right,24/02/1995,35,4,6.15,844,75,58,41,2379,83,28,13,0,0,4,5.72,100,5,12,11,119,18,66,53,11,8,3,3,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/114243.png,England,Newcastle United,Midfielder
Alex Murphy,Ireland,Left,25/06/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/545477.png,Ireland,Newcastle United,Defender
Sam Murray,England,Left,25/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Defender
Harrison Murray-Campbell,England,Right,04/08/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Defender
Mateusz Musialowski,Poland,,16/10/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Poland,Liverpool,Forward
Hindolo Mustapha,Sierra Leone,,29/07/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Sierra Leone,Crystal Palace,Midfielder
Daniel Muñoz,Colombia,Right,26/05/1996,0,0,3.57,1137,75,76,37,3233,221,123,44,6,0,10,4.93,112,58,5,18,74,26,54,39,56,4,1,15,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/247348.png,Colombia,Crystal Palace,Defender
Vitalii Mykolenko,Ukraine,Left,29/05/1999,0,0,2.21,972,79,118,42,3084,152,63,44,10,0,4,0.49,33,49,2,0,97,29,17,47,22,1,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/224967.png,Ukraine,Everton,Defender
Amara Nallo,England,Both,18/11/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Liverpool,Defender
Igor Thiago,Brazil,Right,26/06/2001,8,7,0.04,54,74,3,67,168,18,5,2,0,0,0,0.13,4,7,0,0,0,0,5,60,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/502500.png,Brazil,Brentford,Forward
Andrey Santos,Brazil,Right,03/05/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/532605.png,Brazil,Chelsea,Midfielder
Corrie Ndaba,England,,25/12/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Ireland,Ipswich Town,Defender
Joel Ndala,England,Right,31/05/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Nottingham Forest,Forward
Iliman Ndiaye,Senegal,Right,06/03/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/440993.png,Senegal,Everton,Forward
Wilfred Ndidi,Nigeria,Right,16/12/1996,0,0,1.51,1003,82,63,38,2336,177,85,31,19,0,8,2.01,60,61,5,9,30,17,31,42,39,0,1,3,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/203341.png,Nigeria,Leicester City,Midfielder
Michael Ndiweni,England,Right,02/12/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Newcastle United,Forward
Tanguy Ndombélé,France,Right,28/12/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/231372.png,France,Tottenham Hotspur,Midfielder
Sean Neave,England,,27/05/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Newcastle United,Forward
Kosta Nedeljkovic,Serbia,Right,16/12/2005,5,5,0.02,41,90,2,50,121,9,7,0,0,0,0,0.0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/578545.png,Serbia,Aston Villa,Defender
Reiss Nelson,England,Right,10/12/1999,12,7,0.97,243,91,6,33,488,32,9,5,0,0,1,1.1,36,0,1,8,19,32,26,50,7,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/200641.png,England,Fulham,Forward
Ben Nelson,England,Right,18/03/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/501770.png,England,Leicester City,Defender
João Virgínia,Portugal,Left,10/10/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/222627.png,Portugal,Everton,Goalkeeper
Rio Ngumoha,England,Right,29/08/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Liverpool,Forward
Moussa Niakhaté,Senegal,Left,08/03/1996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/199170.png,Senegal,Nottingham Forest,Defender
Josh Nichols,England,Right,26/07/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Arsenal,Defender
Eddie Nketiah,England,Right,30/05/1999,29,20,0.87,235,76,14,64,1026,76,15,3,1,1,4,5.74,70,21,1,20,0,0,27,41,31,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/205533.png,England,Crystal Palace,Forward
Christopher Nkunku,France,Right,14/11/1997,27,18,1.0,330,91,0,0,911,49,12,7,2,0,2,4.83,58,16,2,13,0,0,24,42,16,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/213198.png,France,Chelsea,Forward
James Norris,England,,04/04/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/432988.png,England,Liverpool,Defender
Aniek Nouwen,Netherlands,Right,09/03/1999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Netherlands,Crystal Palace,Defender
Matheus Nunes,Portugal,Right,27/08/1998,26,7,3.32,1079,89,45,60,1673,88,35,15,4,0,4,1.22,65,15,6,4,40,23,33,58,30,1,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/465351.png,Portugal,Manchester City,Midfielder
Gustavo Nunes,Brazil,Right,20/11/2005,3,3,0.0,0,0,0,0,11,3,3,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Brazil,Brentford,Forward
Ethan Nwaneri,England,Left,21/03/2007,26,15,1.79,364,89,12,75,889,57,11,2,2,0,1,1.18,50,4,2,10,35,23,56,66,9,4,3,6,7,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/499175.png,England,Arsenal,Midfielder
Lucas Nygaard,Denmark,,26/06/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Denmark,Arsenal,Goalkeeper
Treymaurice Nyoni,England,Right,30/06/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Liverpool,Midfielder
Christian Nørgaard,Denmark,Right,10/03/1994,0,0,1.37,1394,83,123,53,2829,163,79,49,20,1,8,4.36,58,52,4,13,17,29,12,58,44,5,1,1,10,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/128295.png,Denmark,Brentford,Midfielder
Darwin Núñez,Uruguay,Right,24/06/1999,30,22,0.52,224,71,14,71,1118,63,21,4,0,0,8,5.71,81,20,2,11,3,33,22,36,27,5,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/447203.png,Uruguay,Liverpool,Forward
Lewis O'Brien,England,Left,14/10/1998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/243345.png,England,Nottingham Forest,Midfielder
Jake O'Brien,Ireland,Right,15/05/2001,20,3,0.32,605,81,72,47,1569,76,26,4,4,0,5,0.78,23,42,0,0,18,33,9,44,13,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/512462.png,Ireland,Everton,Defender
Joseph O'Brien-Whitmarsh,Ireland,Right,11/05/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Ireland,Southampton,Midfielder
Nico O'Reilly,England,Left,21/03/2005,9,3,0.68,308,88,7,29,527,28,9,4,1,0,0,1.29,20,6,0,2,8,13,15,60,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/472769.png,England,Manchester City,Midfielder
Matt O'Riley,Denmark,Left,21/11/2000,21,10,1.97,360,83,24,50,937,42,16,13,3,0,1,2.82,49,6,2,7,14,21,12,67,16,2,1,2,5,36,0,2,2,0,1,0,0,0,0,0,1,1,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Denmark,Brighton and Hove Albion,Midfielder
Dara O'Shea,Ireland,Right,04/03/1999,0,0,0.69,1502,79,236,40,3123,190,49,33,50,0,6,1.27,51,117,2,11,8,13,2,50,21,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/216616.png,Ireland,Ipswich Town,Defender
Chido Obi,Denmark,Right,29/11/2007,7,6,0.03,24,83,0,0,160,6,2,0,0,0,1,0.66,10,2,0,4,0,0,3,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Denmark,Manchester United,Forward
Justin Oboavwoduo,England,Right,23/08/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester City,Forward
Wilson Odobert,France,Right,28/11/2004,16,7,0.76,243,85,6,67,849,33,14,4,0,0,0,1.61,38,4,0,4,25,16,29,41,2,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/550839.png,France,Tottenham Hotspur,Forward
Odeluga Offiah,England,Right,26/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/445548.png,England,Brighton and Hove Albion,Defender
Chiedozie Ogbene,Ireland,Right,01/05/1997,5,2,0.05,39,79,0,0,240,16,7,1,0,0,0,0.0,5,1,0,0,4,25,4,25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/229164.png,Ireland,Ipswich Town,Forward
Angelo Ogbonna,Italy,Left,23/05/1988,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/40669.png,Italy,West Ham United,Defender
Habeeb Ogunneye,England,Right,12/11/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Defender
Temple Ojinnaka,Italy,,30/03/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Wolverhampton Wanderers,Midfielder
Wes Okoduwa,England,Right,12/05/2008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Wolverhampton Wanderers,Defender
Caleb Okoli,Italy,Right,13/07/2001,19,7,0.18,643,86,53,38,1122,57,25,15,14,0,4,0.62,12,23,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/473341.png,Italy,Leicester City,Defender
Arthur Okonkwo,England,Right,09/09/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/220682.png,England,Arsenal,Goalkeeper
Michael Olakigbe,England,,25/04/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/501284.png,England,Brentford,Forward
Michael Olise,France,Left,12/12/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/443661.png,France,Crystal Palace,Midfielder
Richard Olise,England,Right,09/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Defender
Marquinhos,Brazil,Left,07/04/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/479683.png,Brazil,Arsenal,Forward
Robin Olsen,Sweden,Right,08/01/1990,4,3,0.0,100,64,57,37,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,8,1,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/111782.png,Sweden,Aston Villa,Goalkeeper
Callum Olusesi,England,Right,11/03/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Tottenham Hotspur,Midfielder
Andrew Omobamidele,Ireland,Right,23/06/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/466404.png,Ireland,Nottingham Forest,Defender
André Onana,Cameroon,Right,02/04/1996,0,0,0.0,1165,70,498,31,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,44,9,90,4,0,0,1,25,https://resources.premierleague.com/premierleague25/photos/players/110x140/202641.png,Cameroon,Manchester United,Goalkeeper
Amadou Onana,Belgium,Right,16/08/2001,26,6,0.84,799,88,32,56,1624,131,55,26,7,0,4,2.12,23,33,0,4,0,0,17,82,32,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/449871.png,Belgium,Aston Villa,Midfielder
Paul Onuachu,Nigeria,Right,28/05/1994,25,14,0.28,261,61,13,46,1044,124,7,1,2,0,4,3.62,66,93,1,19,0,0,22,36,28,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/147611.png,Nigeria,Southampton,Forward
Tyler Onyango,England,Right,04/03/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/461446.png,England,Everton,Midfielder
Frank Onyeka,Nigeria,Right,01/01/1998,2,2,0.02,7,86,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/428580.png,Nigeria,Brentford,Midfielder
Lewis Orford,England,Right,18/02/2006,2,2,0.04,37,86,0,0,47,0,0,1,0,0,0,0.03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/518442.png,England,West Ham United,Midfielder
Divock Origi,Belgium,Both,18/04/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/152760.png,Belgium,Nottingham Forest,Forward
